,House or Senate,Date,Time Convened,Time Adjourned,Time in Session,Working Day?,Scraped adjournment string,url
354,Senate,11/22/2022,,,,pf,The Senate met at 5:30:03 p.m. in pro forma session and adjourned at 5:30:37 p.m. until 8 a.m. on Friday November 25 2022.–––––– No committee meetings were held.,https://www.congress.gov/congressional-record/2022/11/22/daily-digest
355,House,11/22/2022,09:30AM,09:33AM,3.0,pf,Adjournment: The House met at 9:30 a.m. and adjourned at 9:33 a.m.  ,https://www.congress.gov/congressional-record/2022/11/22/daily-digest
356,Senate,11/25/2022,,,,pf,The Senate met at 8:24:14 a.m. in pro forma session and adjourned at 8:24:43 a.m. until 3 p.m. on Monday November 28 2022.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2022/11/25/daily-digest
357,House,11/25/2022,11:00AM,11:02AM,2.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:02 a.m.   ,https://www.congress.gov/congressional-record/2022/11/25/daily-digest
358,Senate,11/28/2022,15:00PM,20:20PM,320.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 8:20 p.m. until 12 noon on Tuesday November 29 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/11/28/daily-digest
359,House,11/28/2022,,,,NS,The House was not in session today. The House will meet at 2 p.m. on Tuesday November 29 2022.No hearings were held.,https://www.congress.gov/congressional-record/2022/11/28/daily-digest
360,Senate,11/29/2022,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/11/29/daily-digest
361,House,11/29/2022,14:00PM,19:50PM,350.0,x,Adjournment:  The House met at 2 p.m. and adjourned at 7:50 p.m. pursuant to ,https://www.congress.gov/congressional-record/2022/11/29/daily-digest
362,Senate,11/30/2022,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/11/30/daily-digest
363,House,11/30/2022,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/11/30/daily-digest
364,Senate,12/01/2022,10:00AM,17:11PM,431.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 5:11 p.m. until 3 p.m. on Monday December 5 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/12/1/daily-digest
365,House,12/01/2022,09:00AM,17:12PM,492.0,x,Adjournment: The House met at 9 a.m. and adjourned at 5:12 p.m.  ,https://www.congress.gov/congressional-record/2022/12/1/daily-digest
366,Senate,12/02/2022,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday December 5 2022.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2022/12/2/daily-digest
367,House,12/02/2022,09:00AM,12:08PM,188.0,x,Adjournment: The House met at 9 a.m. and adjourned at 12:08 p.m.   ,https://www.congress.gov/congressional-record/2022/12/2/daily-digest
368,Senate,12/05/2022,15:00PM,19:12PM,252.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:12 p.m. until 10 a.m. on Tuesday December 6 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/12/5/daily-digest
369,House,12/05/2022,,1900-01-01 16:23:00,,INPUT BY HAND,Days in sessionTime in session,https://www.congress.gov/congressional-record/2022/12/5/daily-digest
370,Senate,12/06/2022,10:00AM,19:04PM,544.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:04 p.m. until 10 a.m. on Wednesday December 7 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/12/6/daily-digest
371,House,12/06/2022,09:00AM,19:58PM,658.0,x,Adjournment: The House met at 9 a.m. and adjourned at 7:58 p.m. ,https://www.congress.gov/congressional-record/2022/12/6/daily-digest
372,Senate,12/07/2022,,,,INPUT BY HAND,.Adjournment: The House met at 2 p.m. and adjourned at 9:56 p.m.,https://www.congress.gov/congressional-record/2022/12/7/daily-digest
373,House,12/07/2022,14:00PM,21:56PM,476.0,x,.Adjournment: The House met at 2 p.m. and adjourned at 9:56 p.m.,https://www.congress.gov/congressional-record/2022/12/7/daily-digest
374,Senate,12/08/2022,11:00AM,17:41PM,401.0,x,Adjournment: Senate convened at 11 a.m. and adjourned at 5:41 p.m. until 3 p.m. on Monday December 12 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/12/8/daily-digest
375,House,12/08/2022,09:00AM,16:05PM,425.0,x,Adjournment: The House met at 9 a.m. and adjourned at 4:05 p.m. ,https://www.congress.gov/congressional-record/2022/12/8/daily-digest
376,Senate,12/12/2022,15:00PM,19:00PM,240.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7 p.m. until 10 a.m. on Tuesday December 13 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/12/12/daily-digest
377,House,12/12/2022,,1900-01-01 19:14:00,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/12/12/daily-digest
378,Senate,12/13/2022,1900-01-01 10:00:00,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/12/13/daily-digest
379,House,12/13/2022,10:00AM,15:31PM,331.0,x,Adjournment: The House met at 10 a.m. and adjourned at 3:31 p.m.  ,https://www.congress.gov/congressional-record/2022/12/13/daily-digest
380,Senate,12/14/2022,10:00AM,19:33PM,573.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:33 p.m. until 10 a.m. on Thursday December 15 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/12/14/daily-digest
381,House,12/14/2022,10:00AM,21:57PM,717.0,x,Adjournment: The House met at 10 a.m. and adjourned at 9:57 p.m.  ,https://www.congress.gov/congressional-record/2022/12/14/daily-digest
382,Senate,12/15/2022,10:00AM,22:02PM,722.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 10:02 p.m. until 3 p.m. on Monday December 19 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/12/15/daily-digest
383,House,12/15/2022,09:00AM,16:18PM,438.0,x,Adjournment: The House met at 9 a.m. and adjourned at 4:18 p.m.   ,https://www.congress.gov/congressional-record/2022/12/15/daily-digest
384,Senate,12/16/2022,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday December 19 2022.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2022/12/16/daily-digest
385,House,12/16/2022,09:30AM,09:33AM,3.0,pf,Adjournment: The House met at 9:30 a.m. and adjourned at 9:33 a.m.  ,https://www.congress.gov/congressional-record/2022/12/16/daily-digest
386,Senate,12/19/2022,,,-814.0,NS,The House was not in session today. The House will meet in Pro Forma session at 12 p.m. on Tuesday December 20 2022.,https://www.congress.gov/congressional-record/2022/12/19/daily-digest
387,House,12/19/2022,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 12 p.m. on Tuesday December 20 2022. Full Committee held a business meeting to consider the Select Committees Final Report. The Final Report was approved. ,https://www.congress.gov/congressional-record/2022/12/19/daily-digest
388,Senate,12/20/2022,10:00AM,00:11AM,-589.0,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/12/20/daily-digest
389,House,12/20/2022,12:00PM,12:04PM,4.0,pf,Adjournment: The House met at 12 p.m. and adjourned at 12:04 p.m.  ,https://www.congress.gov/congressional-record/2022/12/20/daily-digest
390,Senate,12/21/2022,10:00AM,02:01AM,-479.0,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/12/21/daily-digest
391,House,12/21/2022,12:00PM,23:30PM,690.0,x,Adjournment: The House met at 12 p.m. and adjourned at 11:30 p.m.  ,https://www.congress.gov/congressional-record/2022/12/21/daily-digest
392,Senate,12/22/2022,08:00AM,18:06PM,606.0,x,Adjournment: Senate convened at 8 a.m. and adjourned at 6:06 p.m. until 11 a.m. on Friday December 23 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/12/22/daily-digest
393,House,12/22/2022,09:00AM,21:15PM,735.0,x,Adjournment: The House met at 9 a.m. and adjourned at 9:15 p.m.   ,https://www.congress.gov/congressional-record/2022/12/22/daily-digest
394,Senate,12/23/2022,,,,pf,The Senate met at 11 a.m. in pro forma session and adjourned at 11:00:16 a.m. until 5:30 p.m. on Tuesday December 27 2022.No committee meetings were held.,https://www.congress.gov/congressional-record/2022/12/23/daily-digest
395,House,12/23/2022,09:00AM,14:06PM,306.0,x,Adjournment: The House met at 9 a.m. and adjourned at 2:06 p.m.   ,https://www.congress.gov/congressional-record/2022/12/23/daily-digest
396,Senate,12/27/2022,,,,pf,The Senate met at 6:00:50 p.m. in pro forma session and adjourned at 6:01:31 p.m. until 9:30 a.m. on Friday December 30 2022.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2022/12/27/daily-digest
397,House,12/27/2022,12:00PM,12:04PM,4.0,pf,Adjournment: The House met at 12 p.m. and adjourned at 12:04 p.m.   ,https://www.congress.gov/congressional-record/2022/12/27/daily-digest
398,Senate,12/30/2022,,,,pf,The Senate met at 09:30:07 a.m. in pro forma session and adjourned at 09:30:26 a.m. until 11:30 a.m. on Tuesday January 3 2023.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2022/12/30/daily-digest
399,House,12/30/2022,09:00AM,09:05AM,5.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:05 a.m.  ,https://www.congress.gov/congressional-record/2022/12/30/daily-digest
400,Senate,01/03/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/1/3/daily-digest
401,House,01/03/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/1/3/daily-digest
402,Senate,01/04/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/1/4/daily-digest
403,House,01/04/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/1/4/daily-digest
404,Senate,01/05/2023,,,,NS,The Senate was not in session and stands adjourned until 1:05 p.m. on Friday January 6 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/1/5/daily-digest
405,House,01/05/2023,,1900-01-01 20:07:00,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/1/5/daily-digest
406,Senate,01/06/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/1/6/daily-digest
407,House,01/06/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/1/6/daily-digest
408,Senate,01/09/2023,,,,NS,The Senate was not in session and stands in recess until 10 a.m. on Tuesday January 10 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/1/9/daily-digest
409,House,01/09/2023,17:00PM,21:40PM,280.0,x,Adjournment:  The House met at 5 p.m. and adjourned at 9:40 p.m. ,https://www.congress.gov/congressional-record/2023/1/9/daily-digest
410,Senate,01/10/2023,,,,pf,The Senate met at 10 a.m. in pro forma session and recessed at 10:00:31 a.m. until 1:30 p.m. on Friday January 13 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/1/10/daily-digest
411,House,01/10/2023,10:00AM,16:50PM,410.0,x,Adjournment:  The House met at 10 a.m. and adjourned at 4:50 p.m. ,https://www.congress.gov/congressional-record/2023/1/10/daily-digest
412,Senate,01/11/2023,,,,NS,The Senate was not in session and stands in recess until 1:30 p.m. on Friday January 13 2023.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2023/1/11/daily-digest
413,House,01/11/2023,10:00AM,18:14PM,494.0,x,Adjournment:  The House met at 10 a.m. and adjourned at 6:14 p.m. ,https://www.congress.gov/congressional-record/2023/1/11/daily-digest
414,Senate,01/12/2023,,,,NS,The Senate was not in session and stands in recess until 1:30 p.m. on Friday January 13 2023.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2023/1/12/daily-digest
415,House,01/12/2023,09:00AM,13:11PM,251.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:11 p.m. ,https://www.congress.gov/congressional-record/2023/1/12/daily-digest
416,Senate,01/13/2023,,,,pf,The Senate met at 1:30:00 p.m. in pro forma session and recessed at 1:30:30 p.m. until 1 p.m. on Tuesday January 17 2023.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2023/1/13/daily-digest
417,House,01/13/2023,11:00AM,11:02AM,2.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:02 a.m. ,https://www.congress.gov/congressional-record/2023/1/13/daily-digest
418,Senate,01/17/2023,,,,pf,The Senate met at 1:00:01 p.m. in pro forma session and recessed at 1:00:38 p.m. until 1 p.m. on Friday January 20 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/1/17/daily-digest
419,House,01/17/2023,14:00PM,14:02PM,2.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:02 p.m. ,https://www.congress.gov/congressional-record/2023/1/17/daily-digest
420,Senate,01/20/2023,,,,pf,The Senate met at 1 p.m. in pro forma session and recessed at 1:00:30 p.m. until 3 p.m. on Monday January 23 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/1/20/daily-digest
421,House,01/20/2023,12:00PM,12:04PM,4.0,pf,Adjournment:  The House met at 12 p.m. and adjourned at 12:04 p.m.,https://www.congress.gov/congressional-record/2023/1/20/daily-digest
422,Senate,01/23/2023,,,,NS,The House was not in session today. The House will meet at noon on Tuesday January 24 2023.,https://www.congress.gov/congressional-record/2023/1/23/daily-digest
423,House,01/23/2023,,,,NS,The House was not in session today. The House will meet at noon on Tuesday January 24 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/1/23/daily-digest
424,Senate,01/24/2023,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2023/1/24/daily-digest
425,House,01/24/2023,12:00PM,20:09PM,489.0,x,.Adjournment: The House met at 12 p.m. and adjourned at 8:09 p.m.,https://www.congress.gov/congressional-record/2023/1/24/daily-digest
426,Senate,01/25/2023,10:00AM,17:16PM,436.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 5:16 p.m. until 10 a.m. on Thursday January 26 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/1/25/daily-digest
427,House,01/25/2023,10:00AM,17:49PM,469.0,x,Adjournment: The House met at 10 a.m. and adjourned at 5:49 p.m. ,https://www.congress.gov/congressional-record/2023/1/25/daily-digest
428,Senate,01/26/2023,10:00AM,15:09PM,309.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:09 p.m. until 3 p.m. on Monday January 30 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/1/26/daily-digest
429,House,01/26/2023,10:00AM,22:01PM,721.0,x,Adjournment: The House met at 10 a.m. and adjourned at 10:01 p.m. ,https://www.congress.gov/congressional-record/2023/1/26/daily-digest
